time,cyklisté,chodci
Černovice,,Černovická,Zvonařka
2020-11-26 16:00,58945,25453,57452,29181
2020-11-26 17:00,58957,25463,57457,29197
2020-11-26 18:00,58968,25484,57465,29216
2020-11-26 19:00,58975,25499,57470,29238
2020-11-26 20:00,58980,25529,57473,29301
2020-11-26 21:00,58983,25543,57473,29312
2020-11-26 22:00,58984,25553,57473,29313
2020-11-26 23:00,58986,25559,57474,29319
2020-11-27 00:00,58986,25562,57474,29321
2020-11-27 01:00,58986,25562,57474,29322
2020-11-27 02:00,58986,25563,57474,29322
2020-11-27 03:00,58986,25563,57474,29322
2020-11-27 04:00,58986,25563,57474,29322
2020-11-27 05:00,58986,25563,57475,29322
2020-11-27 06:00,58986,25563,57477,29322
2020-11-27 07:00,58987,25567,57486,29324
2020-11-27 08:00,58990,25567,57498,29326
2020-11-27 09:00,58992,25570,57507,29328
2020-11-27 10:00,58996,25575,57513,29337
2020-11-27 11:00,58996,25579,57515,29342
2020-11-27 12:00,59002,25585,57519,29362
2020-11-27 13:00,59005,25596,57523,29368
2020-11-27 14:00,59011,25603,57530,29374
2020-11-27 15:00,59017,25612,57537,29377
2020-11-27 16:00,59031,25619,57542,29388
2020-11-27 17:00,59051,25631,57550,29407
2020-11-27 18:00,59061,25650,57552,29421
2020-11-27 19:00,59068,25672,57560,29435
2020-11-27 20:00,59073,25697,57564,29463
2020-11-27 21:00,59073,25704,57565,29468
2020-11-27 22:00,59076,25714,57565,29476
2020-11-27 23:00,59077,25722,57565,29477
2020-11-28 00:00,59077,25724,57565,29479
2020-11-28 01:00,59077,25724,57566,29479
2020-11-28 02:00,59077,25730,57566,29483
2020-11-28 03:00,59077,25736,57566,29487
2020-11-28 04:00,59077,25736,57566,29488
2020-11-28 05:00,59077,25736,57566,29488
2020-11-28 06:00,59077,25736,57566,29488
2020-11-28 07:00,59078,25736,57566,29488
2020-11-28 08:00,59078,25737,57566,29489
2020-11-28 09:00,59078,25738,57566,29490
2020-11-28 10:00,59079,25743,57569,29494
2020-11-28 11:00,59079,25748,57572,29507
2020-11-28 12:00,59086,25765,57580,29510
2020-11-28 13:00,59093,25773,57614,29519
2020-11-28 14:00,59104,25782,57624,29537
2020-11-28 15:00,59119,25794,57635,29553
2020-11-28 16:00,59127,25808,57655,29573
2020-11-28 17:00,59152,25833,57668,29589
2020-11-28 18:00,59159,25875,57673,29610
2020-11-28 19:00,59165,25888,57677,29620
2020-11-28 20:00,59167,25904,57684,29634
2020-11-28 21:00,59168,25910,57684,29644
2020-11-28 22:00,59171,25914,57686,29644
2020-11-28 23:00,59172,25916,57686,29645
2020-11-29 00:00,59172,25916,57687,29645
2020-11-29 01:00,59172,25938,57687,29655
2020-11-29 02:00,59172,25939,57687,29655
2020-11-29 03:00,59172,25940,57687,29656
2020-11-29 04:00,59172,25940,57687,29656
2020-11-29 05:00,59172,25942,57687,29656
2020-11-29 06:00,59172,25943,57687,29658
2020-11-29 07:00,59173,25943,57688,29658
2020-11-29 08:00,59173,25943,57688,29658
2020-11-29 09:00,59176,25944,57690,29659
2020-11-29 10:00,59179,25954,57690,29669
2020-11-29 11:00,59183,25963,57702,29675
2020-11-29 12:00,59193,25972,57716,29690
2020-11-29 13:00,59205,25987,57730,29696
2020-11-29 14:00,59211,25993,57742,29707
2020-11-29 15:00,59222,25999,57757,29738
2020-11-29 16:00,59242,26025,57776,29767
2020-11-29 17:00,59258,26054,57788,29795
2020-11-29 18:00,59269,26093,57790,29819
2020-11-29 19:00,59275,26114,57797,29836
2020-11-29 20:00,59279,26130,57798,29848
2020-11-29 21:00,59280,26142,57799,29870
2020-11-29 22:00,59282,26149,57799,29878
2020-11-29 23:00,59283,26153,57799,29879
2020-11-30 00:00,59283,26157,57799,29885
2020-11-30 01:00,59283,26157,57799,29885
2020-11-30 02:00,59283,26157,57799,29885
2020-11-30 03:00,59283,26157,57800,29885
2020-11-30 04:00,59283,26157,57800,29885
2020-11-30 05:00,59283,26158,57801,29885
2020-11-30 06:00,59284,26158,57803,29885
2020-11-30 07:00,59284,26159,57817,29885
2020-11-30 08:00,59289,26160,57822,29889
2020-11-30 09:00,59293,26163,57836,29891
2020-11-30 10:00,59298,26168,57847,29896
2020-11-30 11:00,59299,26171,57852,29898
2020-11-30 12:00,59303,26175,57864,29899
2020-11-30 13:00,59312,26178,57869,29906
2020-11-30 14:00,59320,26182,57883,29918
2020-11-30 15:00,59330,26189,57894,29923
2020-11-30 16:00,59341,26204,57905,29950
2020-11-30 17:00,59361,26219,57917,29958
2020-11-30 18:00,59375,26243,57919,29973
2020-11-30 19:00,59382,26282,57922,30006
2020-11-30 20:00,59388,26303,57922,30033
2020-11-30 21:00,59392,26319,57922,30041
2020-11-30 22:00,59393,26328,57922,30056
2020-11-30 23:00,59394,26334,57922,30061
2020-12-01 00:00,59395,26341,57923,30062
2020-12-01 01:00,59395,26341,57923,30063
2020-12-01 02:00,59395,26341,57923,30063
2020-12-01 03:00,59395,26341,57923,30064
2020-12-01 04:00,59395,26341,57923,30064
2020-12-01 05:00,59395,26341,57923,30064
2020-12-01 06:00,59395,26342,57924,30064
2020-12-01 07:00,59395,26343,57933,30066
2020-12-01 08:00,59398,26344,57944,30071
2020-12-01 09:00,59401,26348,57951,30075
2020-12-01 10:00,59407,26353,57961,30079
2020-12-01 11:00,59411,26356,57964,30087
2020-12-01 12:00,59414,26367,57968,30092
2020-12-01 13:00,59421,26371,57974,30100
2020-12-01 14:00,59425,26374,57981,30106
2020-12-01 15:00,59429,26382,57988,30113
2020-12-01 16:00,59453,26386,58017,30125
2020-12-01 17:00,59467,26408,58029,30142
2020-12-01 18:00,59483,26434,58037,30152
2020-12-01 19:00,59489,26459,58039,30172
2020-12-01 20:00,59497,26479,58041,30201
2020-12-01 21:00,59501,26495,58042,30217
2020-12-01 22:00,59506,26508,58043,30227
2020-12-01 23:00,59508,26514,58044,30235
2020-12-02 00:00,59509,26518,58044,30240
2020-12-02 01:00,59509,26518,58044,30240
2020-12-02 02:00,59509,26518,58044,30240
2020-12-02 03:00,59510,26522,58044,30245
2020-12-02 04:00,59510,26522,58044,30245
2020-12-02 05:00,59510,26522,58044,30245
2020-12-02 06:00,59510,26523,58045,30245
2020-12-02 07:00,59511,26524,58055,30246
2020-12-02 08:00,59516,26525,58068,30252
2020-12-02 09:00,59520,26534,58075,30257
2020-12-02 10:00,59530,26539,58084,30260
2020-12-02 11:00,59532,26540,58091,30263
2020-12-02 12:00,59541,26542,58100,30268
2020-12-02 13:00,59546,26546,58110,30275
2020-12-02 14:00,59551,26554,58116,30290
2020-12-02 15:00,59559,26558,58127,30298
2020-12-02 16:00,59567,26562,58137,30309
2020-12-02 17:00,59584,26579,58149,30329
2020-12-02 18:00,59598,26607,58156,30352
2020-12-02 19:00,59602,26632,58160,30383
2020-12-02 20:00,59610,26664,58163,30402
2020-12-02 21:00,59613,26672,58165,30414
2020-12-02 22:00,59618,26675,58165,30418
2020-12-02 23:00,59621,26677,58165,30419
2020-12-03 00:00,59621,26679,58165,30421
2020-12-03 01:00,59621,26682,58165,30424
2020-12-03 02:00,59621,26682,58165,30424
2020-12-03 03:00,59621,26685,58165,30427
2020-12-03 04:00,59621,26685,58165,30427
2020-12-03 05:00,59621,26685,58165,30429
2020-12-03 06:00,59621,26689,58166,30431
2020-12-03 07:00,59621,26690,58174,30433
2020-12-03 08:00,59624,26691,58177,30441
2020-12-03 09:00,59626,26696,58183,30441
2020-12-03 10:00,59628,26703,58186,30445
2020-12-03 11:00,59628,26707,58189,30448
2020-12-03 12:00,59629,26711,58189,30452
2020-12-03 13:00,59635,26717,58194,30457
2020-12-03 14:00,59650,26724,58202,30458
2020-12-03 15:00,59654,26728,58203,30463
2020-12-03 16:00,59655,26735,58208,30465
2020-12-03 17:00,59664,26744,58216,30482
2020-12-03 18:00,59668,26762,58218,30503
2020-12-03 19:00,59673,26776,58218,30514
2020-12-03 20:00,59674,26783,58219,30535
2020-12-03 21:00,59675,26792,58219,30554
2020-12-03 22:00,59678,26795,58219,30557
2020-12-03 23:00,59679,26795,58220,30559
2020-12-04 00:00,59679,26796,58220,30562
2020-12-04 01:00,59679,26803,58220,30564
2020-12-04 02:00,59679,26803,58220,30564
2020-12-04 03:00,59679,26810,58220,30566
2020-12-04 04:00,59679,26810,58220,30566
2020-12-04 05:00,59679,26810,58220,30566
2020-12-04 06:00,59679,26812,58220,30566
2020-12-04 07:00,59679,26813,58224,30567
2020-12-04 08:00,59679,26814,58227,30569
2020-12-04 09:00,59680,26816,58228,30569
2020-12-04 10:00,59682,26820,58231,30571
2020-12-04 11:00,59683,26820,58232,30574
2020-12-04 12:00,59691,26823,58238,30578
2020-12-04 13:00,59693,26829,58240,30581
2020-12-04 14:00,59697,26838,58246,30587
2020-12-04 15:00,59701,26843,58250,30592
2020-12-04 16:00,59702,26847,58254,30599
2020-12-04 17:00,59708,26860,58257,30615
2020-12-04 18:00,59714,26870,58257,30623
2020-12-04 19:00,59717,26884,58257,30632
2020-12-04 20:00,59721,26894,58260,30647
2020-12-04 21:00,59724,26908,58260,30655
2020-12-04 22:00,59727,26913,58260,30658
2020-12-04 23:00,59729,26917,58260,30660
2020-12-05 00:00,59731,26917,58260,30662
2020-12-05 01:00,59731,26920,58260,30665
2020-12-05 02:00,59731,26920,58260,30668
2020-12-05 03:00,59732,26922,58260,30668
2020-12-05 04:00,59732,26922,58261,30668
2020-12-05 05:00,59732,26922,58261,30668
2020-12-05 06:00,59732,26922,58262,30668
2020-12-05 07:00,59732,26922,58262,30669
2020-12-05 08:00,59733,26923,58262,30670
2020-12-05 09:00,59734,26923,58262,30670
2020-12-05 10:00,59734,26931,58266,30672
2020-12-05 11:00,59744,26940,58275,30680
2020-12-05 12:00,59749,26945,58285,30690
2020-12-05 13:00,59761,26954,58309,30696
2020-12-05 14:00,59766,26958,58335,30704
2020-12-05 15:00,59786,26968,58357,30732
2020-12-05 16:00,59817,26994,58383,30765
2020-12-05 17:00,59843,27012,58398,30789
2020-12-05 18:00,59852,27034,58401,30802
2020-12-05 19:00,59857,27049,58402,30810
2020-12-05 20:00,59861,27063,58407,30825
2020-12-05 21:00,59865,27073,58408,30828
2020-12-05 22:00,59868,27075,58409,30830
2020-12-05 23:00,59870,27081,58409,30831
2020-12-06 00:00,59870,27081,58409,30831
2020-12-06 01:00,59870,27086,58409,30834
2020-12-06 02:00,59870,27091,58409,30835
2020-12-06 03:00,59870,27096,58409,30836
2020-12-06 04:00,59870,27098,58409,30836
2020-12-06 05:00,59870,27098,58409,30836
2020-12-06 06:00,59870,27098,58410,30836
2020-12-06 07:00,59870,27098,58410,30836
2020-12-06 08:00,59870,27098,58411,30836
2020-12-06 09:00,59870,27099,58411,30840
2020-12-06 10:00,59872,27104,58414,30845
2020-12-06 11:00,59874,27110,58416,30854
2020-12-06 12:00,59880,27116,58424,30864
2020-12-06 13:00,59896,27130,58440,30879
2020-12-06 14:00,59914,27140,58453,30885
2020-12-06 15:00,59921,27147,58465,30896
2020-12-06 16:00,59935,27162,58478,30924
2020-12-06 17:00,59949,27190,58485,30937
2020-12-06 18:00,59958,27228,58489,30977
2020-12-06 19:00,59962,27255,58490,30998
2020-12-06 20:00,59965,27268,58492,31015
2020-12-06 21:00,59969,27279,58492,31022
2020-12-06 22:00,59970,27283,58492,31028
2020-12-06 23:00,59970,27292,58492,31034
2020-12-07 00:00,59971,27293,58494,31035
2020-12-07 01:00,59971,27297,58494,31039
